,country,isonum,isocode,year,rank_safe,safe,shelter,shelter_year,food,food_year,walking,walking_year,stolen,stolen_year,warcasual,warcasual_year,pts,pts_year,tdeathslnl5,tdeathslnl5_year,refugee_oriln,refugee_oriln_year,bdeathslnl,bdeathslnl_year,rdeathslnl,rdeathslnl_year,homilnl,homilnl_year
978,Latvia,428,LVA,2013,44,72.67398834228516,***,2013,***,2013,***,2013,***,2013,0.0,2013,1.0,2013,-0.6931471824645996,2013,4.751587867736816,2013,-4.2985358238220215,2013,2.163322925567627,2012,1.239626169204712,2013
979,Morocco,504,MAR,2013,56,70.93781280517578,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.5,2013,0.012124920263886452,2013,3.673738718032837,2013,-4.2985358238220215,2013,2.434652805328369,--,0.28015801310539246,2013
980,Moldova,498,MDA,2013,67,67.55868530273438,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.0,2013,-0.6931471824645996,2013,6.430031776428223,2013,-4.2985358238220215,2013,2.292534828186035,2013,1.6134668588638306,2013
981,Madagascar,450,MDG,2013,60,69.23539733886719,***,2013,***,2013,***,2013,***,2013,1.1651697158813477,--,3.0,2013,-0.41588830947875977,2013,2.5581507682800293,2013,-4.2985358238220215,2013,2.732539653778076,--,-0.4833531677722931,2010
982,Mexico,484,MEX,2013,133,54.60385513305664,***,2013,***,2013,***,2013,***,2013,4.0,2013,3.5,2013,1.1980427503585815,2013,4.329855918884277,2013,-4.2985358238220215,2013,2.587764024734497,2013,2.9399161338806152,2013
983,Macedonia,807,MKD,2013,33,75.42982482910156,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.0,2013,-0.2326301634311676,2013,6.669397830963135,2013,-4.2985358238220215,2013,1.7917594909667969,2010,0.03600655868649483,2013
984,Mali,466,MLI,2013,138,53.74481201171875,***,2013,***,2013,***,2013,***,2013,1.0,2013,4.0,2013,2.3080108165740967,2013,9.128376960754395,2013,3.2241597175598145,2013,2.621157646179199,--,2.416508197784424,2012
985,Malta,470,MLT,2013,20,80.77406311035156,***,2013,***,2013,***,2013,***,2013,0.0010700584389269352,--,1.0,2013,-0.6931471824645996,2013,2.651258707046509,2013,-4.2985358238220215,2013,0.8833920359611511,--,0.48904111981391907,2013
986,Montenegro,499,MNE,2013,34,75.3862533569336,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.0,2013,-0.6931471824645996,2013,6.868008136749268,2013,-4.2985358238220215,2013,2.3887627124786377,2009,0.47271060943603516,2013
987,Mongolia,496,MNG,2013,98,61.35528564453125,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.0,2013,-0.6931471824645996,2013,6.5818681716918945,2013,-4.2985358238220215,2013,2.484682559967041,--,2.008542776107788,2013
988,Mozambique,508,MOZ,2013,96,61.844932556152344,***,2011,***,2011,***,2011,***,2011,0.0,2013,3.0,2013,0.306295245885849,2013,0.7494462132453918,2013,0.01993139274418354,2013,3.0449841022491455,--,1.2949498891830444,2010
989,Mauritania,478,MRT,2013,103,60.73670196533203,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.0,2013,-0.13862943649291992,2013,9.087697982788086,2013,-4.2985358238220215,2013,2.719576120376587,--,2.430340051651001,2012
990,Mauritius,480,MUS,2013,41,73.311767578125,***,2011,***,2011,***,2011,***,2011,0.02126583643257618,--,2.0,2013,-0.6931471824645996,2013,4.164407253265381,2013,-4.2985358238220215,2013,2.406944990158081,2013,1.0111801624298096,2011
991,Malawi,454,MWI,2013,95,62.0117073059082,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.0,2013,-0.6931471824645996,2013,3.002495765686035,2013,-4.2985358238220215,2013,2.9753096103668213,--,0.5804257988929749,2012
992,Malaysia,458,MYS,2013,78,66.08203125,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.5,2013,-0.13862943649291992,2013,2.8009331226348877,2013,0.865279495716095,2013,2.7308263778686523,--,0.6469764709472656,2010
993,Namibia,516,NAM,2013,97,61.81682205200195,***,2007,***,2007,***,2007,***,2007,0.0,2013,2.0,2013,-0.6931471824645996,2013,6.187572479248047,2013,-4.2985358238220215,2013,2.8704161643981934,--,2.860177755355835,2012
994,Niger,562,NER,2013,127,55.793907165527344,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,1.9463974237442017,2013,3.687033176422119,2013,3.122973680496216,2013,2.619168758392334,--,1.5509750843048096,2012
995,Nigeria,566,NGA,2013,144,43.591766357421875,***,2012,***,2012,***,2013,***,2013,4.0,2013,4.0,2013,6.308708190917969,2013,5.210705280303955,2013,2.2434911727905273,2013,2.468926191329956,--,2.3298709392547607,2012
996,Nicaragua,558,NIC,2013,90,63.641273498535156,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,-0.6931471824645996,2013,5.55557918548584,2013,-4.2985358238220215,2013,2.627316474914551,--,2.42771053314209,2012
997,Netherlands,528,NLD,2013,15,82.04304504394531,***,2013,***,2013,***,2013,***,2013,0.0,2013,1.0,2013,-0.1653357297182083,2013,1.33724045753479,2013,-4.2985358238220215,2013,1.0296194553375244,2013,-0.30057597160339355,2013
998,Norway,578,NOR,2013,12,82.27860260009766,***,2012,***,2012,***,2012,***,2012,0.0,2013,1.0,2013,0.3142433166503906,2013,0.9397122859954834,2013,-4.2985358238220215,2013,1.3862943649291992,2013,-0.07859832793474197,2013
999,Nepal,524,NPL,2013,75,66.73446655273438,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.0,2013,2.273348569869995,2013,5.674806118011475,2013,-4.2985358238220215,2013,2.3354692459106445,--,1.0557295083999634,2011
1000,New Zealand,554,NZL,2013,22,80.14447784423828,***,2013,***,2013,***,2013,***,2013,0.0,2013,1.0,2013,-0.6931471824645996,2013,1.3420860767364502,2013,-4.2985358238220215,2013,2.0149030685424805,2011,0.03538242727518082,2013
1001,Oman,512,OMN,2013,37,74.0593032836914,***,2011,***,2011,***,--,***,--,5.8504592281849455e-09,--,3.0,2013,-0.6931471824645996,2013,1.8953492641448975,2013,-4.2985358238220215,2013,2.5336968898773193,2010,0.1898522824048996,2011
1002,Pakistan,586,PAK,2013,143,44.91514587402344,***,2013,***,2013,***,2013,***,2013,6.0,2013,5.0,2013,7.605854034423828,2013,5.597296714782715,2013,3.467947244644165,2013,2.2586679458618164,--,2.047720193862915,2012
1003,Panama,591,PAN,2013,87,64.44874572753906,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.0,2013,-0.5545177459716797,2013,3.317464828491211,2013,-4.2985358238220215,2013,2.4849066734313965,2013,2.842139482498169,2013
1004,Peru,604,PER,2013,99,61.31426239013672,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,1.1304978132247925,2013,5.049181938171387,2013,-4.2985358238220215,2013,2.637756586074829,--,1.8951703310012817,2013
1005,Philippines,608,PHL,2013,141,47.7718505859375,***,2013,***,2013,***,2013,***,2013,3.0,2013,4.0,2013,5.265405178070068,2013,2.006962776184082,2013,1.6616359949111938,2013,2.261763095855713,2008,2.2314109802246094,2013
1006,Poland,616,POL,2013,25,79.73728942871094,***,2013,***,2013,***,2013,***,2013,0.0,2013,1.0,2013,-0.6931471824645996,2013,3.626086711883545,2013,-4.2985358238220215,2013,2.219203472137451,2013,-0.2460753172636032,2013
1007,Portugal,620,PRT,2013,31,77.21736145019531,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.0,2013,-0.6931471824645996,2013,1.1184360980987549,2013,-4.2985358238220215,2013,1.7749522924423218,2013,0.2958292067050934,2013
1008,Paraguay,600,PRY,2013,77,66.28495788574219,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,0.3583518862724304,2013,2.6873703002929688,2013,-4.2985358238220215,2013,2.970414400100708,2013,2.185380697250366,2013
1009,Qatar,634,QAT,2013,42,73.11029815673828,***,2012,***,2012,***,2012,***,2011,2.8710018303707008e-12,--,2.0,2013,-0.6931471824645996,2013,2.090662956237793,2013,-4.2985358238220215,2013,2.4849066734313965,2012,2.086376190185547,2012
1010,Romania,642,ROU,2013,43,72.89605712890625,***,2013,***,2013,***,2013,***,2013,0.0,2013,1.5,2013,-0.6931471824645996,2013,4.758277893066406,2013,-4.2985358238220215,2013,2.312535524368286,2012,0.43675050139427185,2013
1011,Russia,643,RUS,2013,124,56.34640884399414,***,2013,***,2013,***,2013,***,2013,1.0,2013,3.5,2013,5.1089935302734375,2013,6.250249862670898,2013,0.8050580024719238,2013,2.923161506652832,2011,2.197263240814209,2013
1012,Rwanda,646,RWA,2013,107,59.74676513671875,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.5,2013,1.593109130859375,2013,8.932851791381836,2013,4.1302714347839355,2013,3.0637950897216797,--,1.5290815830230713,2010
1013,Saudi Arabia,682,SAU,2013,71,67.36726379394531,***,2013,***,2013,***,2009,***,2009,0.0,2013,3.0,2013,0.6802394986152649,2013,2.962024211883545,2013,-4.2985358238220215,2013,2.931704044342041,--,1.8314100503921509,2012
1014,Serbia,688,SCG,2013,38,73.5341567993164,***,2013,***,2013,***,2013,***,2013,0.0,2013,1.5,2013,-0.5545177459716797,2013,8.824203491210938,2013,-4.2985358238220215,2013,1.9600948095321655,2013,0.371726393699646,2013
1015,Sudan,729,SDN,2013,145,40.628875732421875,***,2012,***,2012,***,2012,***,2012,5.0,2010,5.0,2013,4.697783470153809,2013,9.732647895812988,2013,2.7273759841918945,2013,2.7291598320007324,--,1.8782767057418823,2012
1016,Senegal,686,SEN,2013,110,59.489620208740234,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.0,2013,2.2117717266082764,2013,7.242948055267334,2013,-4.2985358238220215,2013,2.7173197269439697,--,2.0872182846069336,2012
1017,Singapore,702,SGP,2013,1,86.10095977783203,***,2012,***,2012,***,2012,***,2012,0.0,2013,1.0,2013,-0.6931471824645996,2013,2.4881434440612793,2013,-4.2985358238220215,2013,0.9932518005371094,2013,-1.1618266105651855,2013
1018,Sierra Leone,694,SLE,2013,135,54.363853454589844,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,-0.6931471824645996,2013,6.758094787597656,2013,-4.2985358238220215,2013,2.6857635974884033,--,0.601202666759491,2012
1019,El Salvador,222,SLV,2013,117,57.63947296142578,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,-0.6931471824645996,2013,7.366879463195801,2013,-4.2985358238220215,2013,2.8332133293151855,2012,3.683681011199951,2013
1020,Suriname,740,SUR,2013,59,69.54252624511719,***,2012,***,2012,***,2012,***,2012,0.016580646857619286,--,2.0,2013,-0.6931471824645996,2013,3.4616031646728516,2013,-4.2985358238220215,2013,2.7942304611206055,--,2.2278926372528076,2012
1021,Slovakia,703,SVK,2013,30,77.8101577758789,***,2013,***,2013,***,2013,***,2013,0.0,2013,1.0,2013,-0.6931471824645996,2013,4.088776111602783,2013,-4.2985358238220215,2013,1.7749522924423218,2013,0.36084574460983276,2013
1022,Slovenia,705,SVN,2013,11,82.29146575927734,***,2013,***,2013,***,2013,***,2013,0.0,2013,1.0,2013,-0.6931471824645996,2013,2.6095213890075684,2013,-4.2985358238220215,2013,1.9021074771881104,2010,-0.5425155162811279,2013
1023,Sweden,752,SWE,2013,7,83.5074234008789,***,2013,***,2013,***,2013,***,2013,0.0,2013,1.0,2013,-0.5545177459716797,2013,0.5714107751846313,2013,-4.2985358238220215,2013,0.9932518005371094,2013,-0.08702835440635681,2013
1024,Swaziland,748,SWZ,2013,109,59.573509216308594,***,2011,***,2011,***,2011,***,2011,6.926678963736776e-08,--,3.0,2013,-0.6931471824645996,2013,4.467691898345947,2013,-4.2985358238220215,2013,2.489663600921631,--,2.8583579063415527,2010
1025,Chad,148,TCD,2013,128,55.7819709777832,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,-0.6931471824645996,2013,8.216182708740234,2013,-4.2985358238220215,2013,2.832437515258789,--,2.2421398162841797,2012
1026,Togo,768,TGO,2013,115,58.04673385620117,***,2011,***,2011,***,2011,***,2011,0.0,2013,1.0,2013,-0.6931471824645996,2013,7.30877685546875,2013,-4.2985358238220215,2013,2.8401753902435303,--,2.2419605255126953,2012
1027,Thailand,764,THA,2013,79,65.74207305908203,***,2013,***,2013,***,2013,***,2013,1.0,2013,3.0,2013,5.308526039123535,2013,1.1912697553634644,2013,1.0303393602371216,2013,2.7278528213500977,2006,1.590121865272522,2011
1028,Tajikistan,762,TJK,2013,51,71.54781341552734,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,0.08109302818775177,2013,4.4004225730896,2013,-4.2985358238220215,2013,2.6829073429107666,--,0.37993982434272766,2013
1029,Trinidad and Tobago,780,TTO,2013,89,63.730960845947266,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.0,2013,-0.6931471824645996,2013,5.518311023712158,2013,-4.2985358238220215,2013,2.7911651134490967,2009,3.4084079265594482,2013
1030,Tunisia,788,TUN,2013,58,70.02727508544922,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,0.5051457285881042,2013,4.8357720375061035,2013,-4.2985358238220215,2013,2.648961305618286,--,1.1209397315979004,2012
1031,Turkey,792,TUR,2013,125,56.14712142944336,***,2013,***,2013,***,2013,***,2013,2.0,2013,3.5,2013,3.7212932109832764,2013,6.788940906524658,2013,-1.6095739603042603,2013,2.1747517585754395,2013,1.4698597192764282,2012
1032,Tanzania,834,TZA,2013,101,61.14048767089844,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,-0.13862943649291992,2013,3.0306928157806396,2013,-4.2985358238220215,2013,3.1042990684509277,--,2.103391408920288,2012
1033,Uganda,800,UGA,2013,136,54.25493621826172,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,0.9271883964538574,2013,5.409759998321533,2013,-4.2985358238220215,2013,2.931948184967041,--,2.3537240028381348,2013
1034,Ukraine,804,UKR,2013,69,67.40857696533203,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,-0.27725887298583984,2013,4.7335309982299805,2013,-4.2985358238220215,2013,2.4765384197235107,2012,1.4625667333602905,2010
1035,Uruguay,858,URY,2013,55,71.00357818603516,***,2013,***,2013,***,2013,***,2013,0.0,2013,1.0,2013,-0.6931471824645996,2013,3.7574901580810547,2013,-4.2985358238220215,2013,2.5726122856140137,2013,2.042673110961914,2013
1036,United States,840,USA,2013,50,71.6558609008789,***,2013,***,2013,***,2013,***,2013,0.0,2013,2.0,2013,1.495067834854126,2013,2.71089768409729,2013,-4.2985358238220215,2013,2.3887627124786377,2013,1.3414618968963623,2013
1037,Venezuela,862,VEN,2013,130,55.430824279785156,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,-0.09400071948766708,2013,5.625034809112549,2013,-4.2985358238220215,2013,3.1738784313201904,2012,3.9819161891937256,2012
1038,Vietnam,704,VNM,2013,54,71.01776123046875,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,-0.6931471824645996,2013,8.160348892211914,2013,-4.2985358238220215,2013,2.5112762451171875,--,0.4133755564689636,2011
1039,Yemen,887,YEM,2013,132,55.17485809326172,***,2013,***,2013,***,2013,***,2013,3.0,2013,3.5,2013,5.845096588134766,2013,4.554842948913574,2013,-4.2985358238220215,2013,2.692122220993042,--,1.9457967281341553,2013
1040,South Africa,710,ZAF,2013,126,55.96240234375,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,0.04462871700525284,2013,2.074113130569458,2013,-4.2985358238220215,2013,2.397895336151123,2013,3.461466073989868,2013
1041,Zambia,894,ZMB,2013,118,57.492958068847656,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,-0.6931471824645996,2013,2.722414493560791,2013,-4.2985358238220215,2013,2.635878562927246,--,1.8178725242614746,2010
1042,Zimbabwe,716,ZWE,2013,100,61.240726470947266,***,2013,***,2013,***,2013,***,2013,0.0,2013,3.0,2013,-0.41588830947875977,2013,7.18617582321167,2013,-4.2985358238220215,2013,2.812346935272217,--,2.0190019607543945,2012
1043,Afghanistan,4,AFG,2014,147,37.990943908691406,***,2014,***,2014,***,2014,***,2014,3.0,2014,4.666666507720947,2014,7.853802680969238,2014,11.33047866821289,2013,5.276663303375244,2014,2.265711545944214,--,1.8642069101333618,2012
1044,Angola,24,AGO,2014,130,55.034339904785156,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.6666667461395264,2014,-0.27725887298583984,2014,6.084814071655273,2013,-4.2985358238220215,2014,2.9776105880737305,--,2.3837757110595703,2012
1045,Albania,8,ALB,2014,72,66.72283172607422,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.5545177459716797,2014,8.154903411865234,2013,-4.2985358238220215,2014,-2.995732307434082,2009,1.3934742212295532,2013
1046,United Arab Emirates,784,ARE,2014,29,77.41522216796875,***,2014,***,2014,***,2010,***,2012,0.0,2014,2.6666667461395264,2014,-0.5545177459716797,2014,2.2981529235839844,2013,-4.2985358238220215,2014,2.1474971771240234,--,-0.48830166459083557,2013
1047,Argentina,32,ARG,2014,67,67.05750274658203,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.6666667461395264,2014,-0.6931471824645996,2014,2.2106003761291504,2013,-4.2985358238220215,2014,2.5416018962860107,2013,1.950703501701355,2012
1048,Armenia,51,ARM,2014,62,68.26771545410156,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,-0.6931471824645996,2014,8.2984037399292,2013,-4.2985358238220215,2014,1.8718022108078003,2012,0.70216965675354,2013
1049,Australia,36,AUS,2014,20,80.40066528320312,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.3333333730697632,2014,-0.27725887298583984,2014,0.19162096083164215,2013,-4.2985358238220215,2014,1.8245493173599243,2011,0.07027630507946014,2013
1050,Austria,40,AUT,2014,12,82.60692596435547,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.41588830947875977,2014,0.16494834423065186,2013,-4.2985358238220215,2014,1.4586150646209717,2014,-0.33643943071365356,2013
1051,Azerbaijan,31,AZE,2014,82,64.40547943115234,***,2013,***,2013,***,2014,***,2014,0.0,2014,3.0,2014,-0.6931471824645996,2014,7.046009063720703,2013,1.5736638307571411,2014,0.0,2007,0.8581732511520386,2013
1052,Burundi,108,BDI,2014,136,52.76713943481445,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,2.2553393840789795,2014,8.845308303833008,2013,-4.2985358238220215,2014,2.8430182933807373,--,1.4337278604507446,2013
1053,Belgium,56,BEL,2014,23,78.07073974609375,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.13862943649291992,2014,1.9423304796218872,2013,-4.2985358238220215,2014,1.8405495882034302,2012,0.5677641034126282,2013
1054,Benin,204,BEN,2014,83,64.2871322631836,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.6931471824645996,2014,3.386011838912964,2013,-4.2985358238220215,2014,2.725958824157715,--,1.845055341720581,2012
1055,Burkina Faso,854,BFA,2014,55,70.38512420654297,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,-0.5545177459716797,2014,4.593124866485596,2013,-4.2985358238220215,2014,2.8113503456115723,--,-0.32776981592178345,2012
1056,Bangladesh,50,BGD,2014,73,66.4686050415039,***,2014,***,2014,***,2014,***,2014,0.0,2014,4.0,2014,2.579643964767456,2014,4.136861324310303,2013,-4.2985358238220215,2014,2.1678223609924316,--,1.026798129081726,2013
1057,Bulgaria,100,BGR,2014,43,73.1797103881836,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.13862943649291992,2014,5.555943012237549,2013,-4.2985358238220215,2014,1.8870697021484375,2012,0.40558719635009766,2013
1058,Bahrain,48,BHR,2014,52,71.3815689086914,***,2014,***,2014,***,2011,***,2011,0.00016732816584408283,--,3.0,2014,0.6591674089431763,2014,5.31709098815918,2013,-4.2985358238220215,2014,1.8718022108078003,2013,-0.6068996787071228,2011
1059,Belarus,112,BLR,2014,57,69.45932006835938,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.6666667461395264,2014,-0.0415278896689415,2014,6.151603698730469,2013,-4.2985358238220215,2014,2.660259485244751,2011,1.2904084920883179,2012
1060,Belize,84,BLZ,2014,94,62.67485046386719,***,2014,***,2014,***,2014,***,2014,0.0012147924862802029,--,2.0,2014,-0.6931471824645996,2014,4.75543212890625,2013,-4.2985358238220215,2014,3.1499500274658203,--,3.808765172958374,2012
1061,Bolivia,68,BOL,2014,81,64.84947967529297,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.6931471824645996,2014,4.056795597076416,2013,-4.2985358238220215,2014,2.9414780139923096,--,2.4927899837493896,2012
1062,Brazil,76,BRA,2014,87,63.432621002197266,***,2014,***,2014,***,2014,***,2014,0.0,2014,4.0,2014,0.0,2014,1.574265718460083,2013,-4.2985358238220215,2014,3.0301337242126465,2013,3.2787487506866455,2013
1063,Botswana,72,BWA,2014,115,57.84370422363281,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.6931471824645996,2014,4.346241474151611,2013,-4.2985358238220215,2014,2.900941848754883,--,2.7334487438201904,2010
1064,Central African Republic,140,CAF,2014,148,34.04143142700195,***,2011,***,2011,***,2011,***,2011,3.0,2014,5.0,2014,4.28478479385376,2014,10.890779495239258,2013,4.093445777893066,2014,2.859945297241211,--,2.6136600971221924,2012
1065,Canada,124,CAN,2014,19,80.4177017211914,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.27725887298583984,2014,1.045389175415039,2013,-4.2985358238220215,2014,1.8245493173599243,2011,0.3642043471336365,2013
1066,Switzerland,756,CHE,2014,6,83.8395767211914,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.6931471824645996,2014,0.6175023317337036,2013,-4.2985358238220215,2014,1.1314021348953247,2013,-0.3199499845504761,2013
1067,Chile,152,CHL,2014,45,72.50691223144531,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.27725887298583984,2014,3.5237157344818115,2013,-4.2985358238220215,2014,2.451004981994629,2013,1.1446728706359863,2012
1068,China,156,CHN,2014,59,69.22957611083984,***,2014,***,2014,***,2013,***,2013,1.0,2014,4.0,2014,3.611016273498535,2014,4.968145370483398,2013,-4.2985358238220215,2014,2.583930492401123,--,-0.19710087776184082,2012
1069,Ivory Coast,384,CIV,2014,119,57.05995559692383,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,2.40346622467041,2014,8.285212516784668,2013,-4.2985358238220215,2014,2.5884182453155518,--,2.520653486251831,2012
1070,Cameroon,120,CMR,2014,133,54.24742889404297,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.5,2014,2.183598518371582,2014,6.24445104598999,2013,4.619859218597412,2014,2.9583027362823486,--,1.0189199447631836,2012
1071,Democratic Republic of Congo,180,COD,2014,149,31.98722267150879,***,2014,***,2014,***,2014,***,2014,6.0,2014,4.333333492279053,2014,5.051787376403809,2014,8.837129592895508,2013,2.2208445072174072,2014,2.8790884017944336,--,2.6009039878845215,2012
1072,Congo,178,COG,2014,125,56.22288131713867,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.5,2014,-0.6931471824645996,2014,7.8913774490356445,2013,-4.2985358238220215,2014,2.7018866539001465,--,2.355339765548706,2012
1073,Colombia,170,COL,2014,142,45.00420379638672,***,2014,***,2014,***,2014,***,2014,4.0,2014,3.6666667461395264,2014,4.555727005004883,2014,9.033366203308105,2013,0.8605422973632812,2014,2.624668598175049,2012,3.4607715606689453,2013
1074,Comoros,174,COM,2014,66,67.19969177246094,***,2012,***,2012,***,2012,***,2012,0.0833461731672287,--,1.0,2014,-0.6931471824645996,2014,6.52958869934082,2013,-4.2985358238220215,2014,2.713466167449951,--,2.08107852935791,2012
1075,Costa Rica,188,CRI,2014,70,66.91708374023438,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.6931471824645996,2014,4.586634635925293,2013,-4.2985358238220215,2014,2.509599208831787,2013,2.1265244483947754,2013
1076,Cyprus,196,CYP,2014,30,77.26972961425781,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.6931471824645996,2014,2.1701087951660156,2013,-4.2985358238220215,2014,1.9169225692749023,2012,0.036115583032369614,2013
1077,Czech Republic,203,CZE,2014,28,77.47795104980469,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.41588830947875977,2014,4.545980930328369,2013,-4.2985358238220215,2014,1.8870697021484375,2013,-0.0748177170753479,2013
1078,Germany,276,DEU,2014,11,82.65841674804688,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.41588830947875977,2014,0.7564491033554077,2013,-4.2985358238220215,2014,1.3862943649291992,2013,-0.35171231627464294,2013
1079,Djibouti,262,DJI,2014,65,67.53996276855469,***,2011,***,2011,***,2011,***,2011,0.0,2014,3.0,2014,-0.2326301634311676,2014,6.781487941741943,2013,-4.2985358238220215,2014,2.2559146881103516,--,1.9488693475723267,2012
1080,Denmark,208,DNK,2014,5,84.13693237304688,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.6931471824645996,2014,0.577155590057373,2013,-4.2985358238220215,2014,1.0986123085021973,2012,-0.28783437609672546,2013
1081,Dominican Republic,214,DOM,2014,108,59.347389221191406,***,2014,***,2014,***,2014,***,2014,0.0,2014,3.0,2014,-0.6931471824645996,2014,3.3932478427886963,2013,-4.2985358238220215,2014,3.1546576023101807,--,3.0927796363830566,2012
1082,Algeria,12,DZA,2014,63,68.24382781982422,***,2014,***,2014,***,2012,***,2014,0.0,2014,2.6666667461395264,2014,3.90749192237854,2014,4.563292026519775,2013,1.010952353477478,2014,2.653715133666992,--,0.2233431339263916,2013
1083,Ecuador,218,ECU,2014,77,65.35130310058594,***,2014,***,2014,***,2014,***,2014,0.0,2014,2.0,2014,-0.5545177459716797,2014,3.8098371028900146,2013,-4.2985358238220215,2014,3.0252909660339355,2013,2.5187106132507324,2012
1084,Egypt,818,EGY,2014,101,60.32733154296875,***,2014,***,2014,***,2014,***,2014,1.0,2014,4.0,2014,3.5482161045074463,2014,4.986913204193115,2013,0.8424096703529358,2014,2.3887627124786377,2013,1.2290128469467163,2011
1085,Spain,724,ESP,2014,14,81.77392578125,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.5,2014,-0.6931471824645996,2014,0.18332108855247498,2013,-4.2985358238220215,2014,1.3350011110305786,2013,-0.4683142304420471,2013
1086,Estonia,233,EST,2014,41,73.92860412597656,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.5545177459716797,2014,5.587518215179443,2013,-4.2985358238220215,2014,1.8405495882034302,2012,1.4061959981918335,2013
1087,Ethiopia,231,ETH,2014,120,57.04103088378906,***,2014,***,2014,***,2014,***,2014,1.0,2014,3.6666667461395264,2014,2.204380512237549,2014,6.703874588012695,2013,1.4296016693115234,2014,2.616250991821289,--,2.085977077484131,2012
1088,Finland,246,FIN,2014,17,81.29034423828125,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.0,2014,-0.6931471824645996,2014,0.3858514726161957,2013,-4.2985358238220215,2014,1.5475624799728394,2013,0.5411422252655029,2013
1089,France,250,FRA,2014,26,77.7724838256836,***,2014,***,2014,***,2014,***,2014,0.0,2014,1.5,2014,0.0,2014,0.3964422047138214,2013,-4.2985358238220215,2014,1.7749522924423218,2011,0.18473224341869354,2013
1090,Gabon,266,GAB,2014,98,61.55679702758789,***,2014,***,2014,***,2014,***,2014,0.01958085410296917,--,2.0,2014,-0.6931471824645996,2014,4.675161838531494,2013,-4.2985358238220215,2014,2.6570818424224854,--,2.241772174835205,2012
